FILE_NAME	INJ_VOL	TYPE	SAMPLE_LOCATION	INLET_FILE	MS_TUNE_FILE	MS_FILE	FILE_TEXT	CONC_A	INDEX
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_PQC01_24	5	Analyte	1:C,8	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	PQC01		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_Blank_25	5	Blank	V:4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	BLK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00065_fib256_26	5	Analyte	2:A,1	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00065_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00093_fib256_27	5	Analyte	2:B,2	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00093_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00194_fib256_28	5	Analyte	2:C,3	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00194_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00257_fib256_29	5	Analyte	2:D,4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00257_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00182_fib256_30	5	Analyte	2:F,2	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00182_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_Blank_31	5	Blank	V:4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	BLK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_QC02_32	5	QC	1:A,8	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	QC02	0.25	
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_CHK_33	5	Analyte	V:1	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	CHK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_PQC02_34	5	Analyte	1:D,8	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	PQC02		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00089_fib256_35	5	Analyte	2:A,2	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00089_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00190_fib256_36	5	Analyte	2:B,3	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00190_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00253_fib256_37	5	Analyte	2:C,4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00253_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00081_fib256_38	5	Analyte	2:E,1	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00081_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00206_fib256_39	5	Analyte	2:F,3	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00206_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_Blank_40	5	Blank	V:4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	BLK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_CHK_41	5	Analyte	V:1	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	CHK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_PQC03_42	5	Analyte	1:E,8	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	PQC03		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00186_fib256_43	5	Analyte	2:A,3	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00186_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00249_fib256_44	5	Analyte	2:B,4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00249_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00277_fib256_45	5	Analyte	2:C,5	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00277_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00178_fib256_46	5	Analyte	2:E,2	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00178_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00265_fib256_47	5	Analyte	2:F,4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00265_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_Blank_48	5	Blank	V:4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	BLK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_QC01_49	5	QC	1:B,8	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	QC01	10	
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_CHK_50	5	Analyte	V:1	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	CHK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00245_fib256_51	5	Analyte	2:A,4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00245_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00273_fib256_52	5	Analyte	2:B,5	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00273_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00077_fib256_53	5	Analyte	2:D,1	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00077_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00202_fib256_54	5	Analyte	2:E,3	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00202_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_Blank_55	5	Blank	V:4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	BLK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_QC02_56	5	QC	1:A,8	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	QC02	0.25	
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_PQC04_57	5	Analyte	1:F,8	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	PQC04		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00269_fib256_58	5	Analyte	2:A,5	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00269_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00073_fib256_59	5	Analyte	2:C,1	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00073_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00174_fib256_60	5	Analyte	2:D,2	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00174_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00261_fib256_61	5	Analyte	2:E,4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00261_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_Blank_62	5	Blank	V:4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	BLK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_CHK_63	5	Analyte	V:1	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	CHK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00069_fib256_64	5	Analyte	2:B,1	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00069_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00097_fib256_65	5	Analyte	2:C,2	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00097_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00198_fib256_66	5	Analyte	2:D,3	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00198_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_FIB00085_fib256_67	5	Analyte	2:F,1	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	FIB00085_fib256		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_SB_68	5	Blank	1:A,7	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	SB		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_CAL05_69	5	Standard	1:B,7	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	CAL05	0.05	
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_CAL04_70	5	Standard	1:C,7	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	CAL04	0.5	
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_CAL03_71	5	Standard	1:D,7	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	CAL03	2	
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_CAL02_72	5	Standard	1:E,7	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	CAL02	4	
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_CAL01_73	5	Standard	1:F,7	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	CAL01	20	
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_Blank_74	5	Blank	V:4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	BLK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_CHK_75	5	Analyte	V:1	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	CHK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_Blank_76	5	Blank	V:4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	BLK		
fibers_C1_PLA_MS-AT-SCFA@fEPP_FIBr08_FIBp055_Blank_77	5	Blank	V:4	AT_SCFA_LC_V1_0	AT_SCFA_TN_V1_0	AT_SCFA_MS_V1_0	BLK		
